Atmospheric Density,Surface Temperature,Gravity,Water Content,Mineral Abundance,Orbital Period,Proximity to Star,Magnetic Field Strength,Radiation Levels,Atmospheric Composition Index
0.7712033,3.7534666,-1.1098497,-0.6008061,0.8770471,0.22046964,-2.1507463,Category_12,Category_9,-0.1183556
1.6933098,-0.33240804,-2.183268,0.9856888,-2.8951051,0.46138516,-1.1798896,Category_6,Category_6,0.18452488
-2.4676435,-0.30222487,-2.1790156,1.0399121,-1.5577065,-0.8159718,-1.2279373,Category_9,Category_7,0.85992
-1.3202858,3.4472744,-0.29054397,-2.161984,-0.31994456,1.8169571,2.9351623,Category_12,Category_6,-0.18328324
-0.99210024,-2.328569,-3.0706332,-1.0849459,0.7056499,0.08947106,-0.91301274,Category_12,Category_9,0.28488111
0.89302516,-1.6280153,2.1755347,1.9874043,1.2547786,2.3791134,-0.42821756,Category_11,Category_3,0.9749876
-0.64688474,-1.8373885,-0.744763,-0.93542755,-0.13740742,-1.4372815,-0.41553918,Category_15,Category_7,-1.1593599
0.8122548,-1.8901696,-3.4775212,-0.054991893,-0.9104002,-2.5044053,1.4603547,Category_10,Category_11,-3.2867706
-1.1149527,3.1586826,-0.49152738,-1.2084471,-1.2719798,-0.58837754,0.63400584,Category_10,Category_6,0.07502693
-0.15006383,-1.9072783,-3.680861,-0.16937864,0.90628916,0.5154052,-1.509068,Category_12,Category_10,-1.4231193
-2.1562774,1.3782043,-1.3045808,-0.51133865,-0.61106956,0.26478133,-0.69050866,Category_10,Category_7,-0.5725271
4.2546477,1.6648266,0.022551566,-0.9881425,1.027918,-1.1361871,1.1358815,Category_11,Category_7,0.11901216
0.5511392,0.47524652,-0.7785386,2.6887314,0.5597235,-1.7252353,-0.33678836,Category_8,Category_6,-1.5959561
-1.9934816,-2.354292,-2.6961005,1.5815995,-0.51034826,0.30664274,0.95518935,Category_9,Category_10,0.3552281
4.041687,0.63282984,-2.7504318,0.7918221,-0.06566128,0.33770978,-0.22701685,Category_12,Category_6,-0.29068437
1.2465074,-0.79862124,-2.022896,-2.4479377,2.4437234,-0.70528734,-0.66965014,Category_9,Category_9,0.3325478
-3.6555886,-2.0902183,0.92159224,0.132947,-0.2420042,2.2520437,0.16436034,Category_9,Category_11,-0.21176194
0.5678488,-1.8358606,-2.5559173,0.90523064,-0.4971433,-1.6383737,-0.89584494,Category_8,Category_7,-2.5388608
-1.0560224,-2.1135693,-2.1280563,0.07644364,-1.3001642,-0.013430335,-1.5906879,Category_13,Category_6,-0.097751975
0.72151303,-0.21701768,0.6102152,-1.0111194,-0.36776963,-0.7298769,-1.1724514,Category_4,Category_5,0.79730535
-1.5123409,0.8928304,1.111427,1.235451,0.30610597,2.0055046,-1.7870569,Category_8,Category_12,-0.6304332
-3.489941,-1.8549405,0.5659822,0.2823426,-0.98774207,2.1874135,-1.1329395,Category_9,Category_11,-0.3969955
-0.74535185,3.5467143,-0.85557747,-1.557353,-0.5128038,0.24196023,0.8547346,Category_9,Category_6,0.35422897
-2.733793,-2.3304584,0.5611941,0.8057617,-0.83418614,1.6780595,-2.7006047,Category_10,Category_10,1.201877
0.38756382,-0.37884957,-4.8190975,1.0499313,0.09314977,-0.6545077,-0.85621816,Category_8,Category_9,-2.1158495
0.863441,3.7070267,1.3939596,-3.4056914,-0.98359215,0.42954147,2.1932118,Category_12,Category_9,-2.2625613
-1.1238803,-0.8770833,1.4991482,-1.7421674,-1.176607,-1.3858547,0.30662596,Category_13,Category_7,-0.083796695
-2.1708283,1.9658259,-1.3592155,-0.25847924,-2.2095826,-0.45102072,0.1063509,Category_11,Category_9,1.5821377
-1.518456,-1.3077862,-3.1366189,-1.0474055,-0.67204046,-1.753355,-0.16489129,Category_11,Category_8,0.97901154
-0.61300427,-0.18538132,1.5859362,2.7720573,1.6557002,0.8093079,-0.10827829,Category_12,Category_8,-0.64892787
-0.15243474,-3.5613165,0.20700943,0.6830034,-0.054819617,-0.5585682,-0.95875764,Category_12,Category_11,0.5556668
1.5038674,4.6120377,-0.8582744,-2.0054152,-1.1069008,-0.39514822,1.2178769,Category_13,Category_9,-0.9714898
-0.6243962,-1.1813782,-2.802122,-1.5092406,-0.52734214,-0.99415195,0.1842106,Category_8,Category_8,1.1154505
-2.6352913,0.508721,-2.0568888,0.67360264,-1.8959999,-0.32467812,0.4725479,Category_9,Category_7,1.5457256
1.2186944,-0.94715774,-2.085608,0.20039721,-1.1863824,-2.4501767,1.723175,Category_10,Category_7,-1.1825929
-1.3090714,2.3480985,1.5570183,-0.46242705,-1.9443539,1.700193,0.47125384,Category_11,Category_8,-1.6323738
1.0879141,-0.44950256,-2.8763733,1.1236396,2.0303986,0.36952293,-0.72650164,Category_8,Category_8,-2.2797058
-1.2748053,0.91335344,-0.59206754,-1.4670637,-2.0105965,-0.2365342,-1.8807812,Category_6,Category_8,0.5781313
0.43447736,1.3469505,-0.616664,2.4830878,1.1270813,-1.8297337,-0.3089629,Category_11,Category_7,-0.8787635
-2.1924589,-0.09870934,1.146915,0.077344775,-1.2036216,-0.39303428,-1.2655424,Category_12,Category_10,-1.3482083
0.45521685,-2.536172,0.8096899,3.0411012,3.043249,2.0930967,0.830453,Category_10,Category_7,1.0946639
-2.1910782,0.8305136,0.9323653,-1.995934,-0.93427706,-1.43057,0.3562775,Category_10,Category_10,-0.93952984
1.2960193,0.41263428,-0.6156074,2.2229183,3.0268338,-2.7514691,0.5163224,Category_7,Category_8,-1.5786893
2.321709,0.679639,-3.3988976,-3.220285,0.8827394,0.18553248,-1.9768313,Category_6,Category_11,0.16470774
3.4158094,-5.0587525,-1.2604645,0.49405187,1.1635216,1.4837347,2.8482785,Category_15,Category_9,-1.6839459
2.0130386,2.2489977,0.6434219,2.5617182,1.0192567,-2.2527583,0.21972011,Category_12,Category_7,-1.6779821
-0.8956736,1.9432408,-0.7973068,2.416614,-0.5938405,0.0017788336,-0.34532577,Category_13,Category_10,0.2465774
-2.443543,1.6529516,-0.73007905,0.8060403,0.1612394,-0.095967025,-0.44551206,Category_9,Category_10,0.7897147
-1.9815645,-0.077817224,-1.6546131,0.0017189085,-0.35611135,-2.3602767,0.878368,Category_9,Category_7,1.7584898
-2.1123302,1.7555349,0.6514546,-1.3088263,0.166251,3.067195,2.195287,Category_10,Category_8,-0.93335986
-3.8534973,-1.9318186,0.9142058,0.47778338,-1.1566389,-0.6593806,1.8675427,Category_7,Category_10,-0.13810645
-1.2397835,-0.22662742,-0.08165924,-1.7953684,-0.85836446,-1.6890587,-1.3823162,Category_8,Category_5,-0.10208687
-0.6825478,-3.2383795,-0.36616912,1.4509268,-0.10955842,0.3254714,-1.0395848,Category_11,Category_8,0.17005268
1.2613459,-1.9876657,-2.718231,-0.7543479,2.423049,0.5537697,0.75648975,Category_11,Category_8,0.9021406
1.3369313,-1.0236404,1.0667709,0.4656493,-1.6699332,-2.7270875,0.09116841,Category_11,Category_8,-0.8975316
-0.40096936,-1.8156499,-1.8468717,-0.36736125,-1.1123089,-2.8616438,-0.19805183,Category_12,Category_7,-1.793802
-0.78251565,-2.835073,-0.69749355,-0.7314444,-0.3238029,-0.2812869,3.2544348,Category_5,Category_8,0.76201355
-0.7584916,1.8175883,0.99659836,-0.8291088,1.542497,-0.14438283,0.12770751,Category_7,Category_8,-3.2540607
1.9969777,-1.1964756,-0.34721655,1.6269329,1.3802724,0.71272045,3.0358343,Category_13,Category_5,-0.1211015
-0.772422,0.07251047,0.26669234,2.6765647,0.9659952,-2.3227766,-1.0784515,Category_8,Category_8,-0.6623481
-2.713373,-0.22866528,0.5968363,-0.024608932,-0.035177078,0.36920676,-0.954328,Category_8,Category_13,-0.10817754
0.07803369,3.4979496,-1.1476841,1.0890738,0.86944705,1.1559098,-0.9453679,Category_11,Category_8,0.114334494
0.9977863,-1.7918495,-1.4373792,-0.33902082,-2.8915021,-0.5428634,0.32317424,Category_10,Category_8,-1.3017833
1.3519205,-3.0606956,1.4794433,-1.9133148,2.2293432,-0.2532291,-0.86403525,Category_12,Category_8,1.334067
2.4880655,0.10814284,2.195878,-2.09264,-0.8216433,-1.751798,-1.0953721,Category_13,Category_6,-0.307786
0.3134315,-1.458246,0.47390565,1.1889628,1.0693742,-3.3131769,-0.2509285,Category_7,Category_8,-1.052828
0.34447154,-1.5773975,2.5625997,2.6508691,2.6350186,1.8066121,0.72307366,Category_10,Category_4,1.0004156
-3.0775824,-0.66099715,-1.2568561,0.28796583,-1.7005438,-1.6163229,0.7647031,Category_8,Category_7,1.0189271
1.1109365,0.39997283,-0.14503622,4.255721,-0.69098234,0.6730066,0.31004113,Category_8,Category_11,-0.36648026
0.17958236,2.1607475,-1.8175298,0.79110247,-0.5730112,-0.3096419,-1.5190434,Category_6,Category_12,0.1597181
-1.9283754,0.45979738,-1.7350026,-0.40293777,-1.2128754,-1.5737716,-0.3237625,Category_8,Category_8,1.6429205
0.3251287,2.646038,-0.042145878,1.418551,0.54146874,-0.21174994,-1.2869751,Category_9,Category_13,0.5244735
-3.8889213,-1.4002609,0.037405387,0.673187,-2.2251742,0.02349585,0.33347565,Category_8,Category_10,-0.20764783
-1.1912129,2.6098788,-2.6420138,0.05861017,0.683457,0.21431038,-0.78834325,Category_12,Category_11,1.9129484
-0.748575,-0.01478371,-3.5785055,-1.2685975,0.8326178,0.7267021,-0.69988835,Category_9,Category_10,1.6644046
-2.165321,-2.4392939,-0.95097375,0.9279179,-0.9594341,0.6558362,-0.681838,Category_9,Category_7,-0.016744718
-3.406025,-0.5294206,-0.6962727,0.08875829,-2.2376163,-1.2681893,0.8483984,Category_8,Category_8,0.97017634
0.23907876,-2.1360166,-2.6589715,0.5084496,1.4620521,-0.21678096,-0.6721538,Category_9,Category_9,-1.2943767
0.5002311,2.703311,-0.74174243,2.4534087,1.0984263,-0.12429932,0.66127104,Category_10,Category_11,0.76618475
-0.8640176,2.865889,-0.5460143,-0.9253795,0.95425373,-0.632059,-2.028435,Category_8,Category_6,-0.3305748
0.17520356,-0.6453003,1.2393966,2.076394,0.8611049,-3.173343,-0.06847386,Category_7,Category_7,0.41546422
1.1937178,0.27750438,-3.831033,0.74278736,-2.621018,0.88636535,0.24928875,Category_10,Category_11,-2.2996187
0.7286978,-1.4748257,-1.48931,0.78020364,4.9666333,0.4448735,0.9362638,Category_9,Category_8,-0.0943144
-0.85967606,-0.46908808,1.1606566,0.72207105,1.7011007,-3.567027,-0.17222936,Category_10,Category_9,0.31082663
-0.8815438,1.5499524,-0.55182105,0.67307246,0.8396761,-1.8546112,-1.5805916,Category_9,Category_5,0.8168724
-1.690457,3.1703467,1.1453569,-1.0161226,-1.1040564,1.1034882,2.0574508,Category_11,Category_8,-1.6044595
-2.3013766,2.8078375,-0.949715,-0.3542405,-0.68338996,0.22887926,1.9834388,Category_12,Category_6,0.5013578
-0.58321875,-1.9016162,0.062963575,-2.7784865,2.209571,-0.9794553,-0.80177236,Category_8,Category_11,1.681465
3.4310942,-0.23178098,-0.17877498,3.1054904,-0.5061255,-1.4387251,2.32929,Category_8,Category_5,-1.1742729
0.20491868,2.8491719,-2.584827,-1.5237527,1.3113474,-1.0532923,-0.84380007,Category_11,Category_10,1.1157093
-2.129339,-0.44683948,1.1296682,0.019658696,1.4784464,2.486027,-1.3235705,Category_10,Category_10,0.12837207
-2.6389215,-1.0525938,0.5572343,0.79695606,-1.8952087,-1.0820944,1.2015979,Category_13,Category_8,-0.033182405
-0.15393627,2.3773866,-1.9442828,0.80621547,2.9911182,0.17771655,-1.3682363,Category_9,Category_11,1.5934712
0.542297,3.9807866,0.28138214,0.3485632,0.42369443,0.048528045,-1.3552486,Category_8,Category_5,0.5443123
1.8366873,-1.638957,-2.0792906,0.2589819,-3.8104692,3.247115,0.00032018498,Category_9,Category_9,0.81664455
0.124911174,-0.8815267,-3.2257502,-0.3799384,0.6180552,-1.5537643,-0.47905242,Category_6,Category_7,-0.1806499
2.311676,2.2001505,-2.5963585,2.3220353,-0.28383586,0.94449013,-2.0625622,Category_9,Category_9,-1.0265443
-0.7522727,-0.11634145,-0.4414709,2.7037272,0.30206203,-1.6360687,-0.5000747,Category_7,Category_8,-0.7136723
2.6561737,4.148818,-1.6899824,2.5529606,1.1639092,2.094557,-2.4203255,Category_13,Category_10,0.55314684
-2.8965867,-0.22566007,-1.0069113,0.047908723,-0.7060423,-1.8675148,1.3583618,Category_9,Category_7,1.4691578
-0.85608375,0.481139,-1.9470258,0.84699976,-0.25095603,-0.17960556,2.6235373,Category_13,Category_6,0.5240457
-1.5290192,-1.4858512,-3.0912669,-1.0306884,0.007234171,-1.8189124,-0.096484676,Category_12,Category_8,1.0192703
4.4175367,-1.1333402,-2.1288016,3.0053737,-1.4514794,2.0913634,2.7754445,Category_8,Category_10,-0.9004113
6.873872,-1.8021604,-1.7084516,0.51628923,-2.3292246,1.9409802,0.6730734,Category_3,Category_8,-0.18032199
0.2658614,-4.3096695,-3.0431077,0.8064307,1.9340596,1.9317265,0.3337261,Category_9,Category_9,0.07648904
1.1301278,-0.014485097,0.15221703,3.7735243,-1.0237595,0.07814782,0.79496974,Category_11,Category_13,-0.5661149
2.710027,1.917142,0.44951966,5.4490113,-1.7895172,0.7756321,1.645507,Category_12,Category_9,-0.23913717
0.24913895,-0.4130483,0.13901064,-1.6588694,1.3446965,-2.2955277,-1.9722849,Category_8,Category_9,0.2812878
-1.6263876,2.7210643,-1.4700577,0.8703047,-0.6354384,-0.28770554,0.5715464,Category_13,Category_8,1.4871521
2.100558,-0.35383782,-0.7269744,1.0372088,-1.8955113,-1.0945997,-0.8522669,Category_10,Category_5,-0.426216
-1.0742961,-0.07604061,-0.773263,0.3559707,1.2529423,0.022779316,0.65819824,Category_7,Category_6,-0.3720854
0.68834364,0.7207708,1.4110017,1.7918093,2.5432725,-3.0184844,1.184931,Category_5,Category_8,-1.3755262
-0.024761522,3.2522953,0.58307683,0.34350237,-0.35173154,-0.30650404,-2.0211334,Category_9,Category_6,-0.26896873
-1.9028608,1.3440573,0.4417176,1.6046863,-1.6784745,-0.4973191,-0.1229125,Category_12,Category_8,-2.099764
-0.33834872,2.3820639,-1.438938,0.41388446,1.9506116,-1.3731098,-1.686523,Category_8,Category_12,0.765269
1.0850706,-1.1890861,0.9571333,-0.39982426,-1.2221305,-1.6935997,-1.2529624,Category_11,Category_6,-0.16291592
-1.3130778,2.198641,-2.5995076,0.14057189,-0.83237606,0.5997122,-0.020836703,Category_14,Category_7,1.7841525
-0.82334083,-0.8836358,0.5026593,-0.80795735,1.3333682,1.4475269,-1.0672472,Category_10,Category_2,0.56133854
-2.5112672,1.3810178,0.51596516,0.26590574,0.3694333,1.3670908,-1.4402043,Category_8,Category_9,-1.7130815
-0.24298802,-4.715257,-0.9387809,1.3801088,1.6702069,0.8316248,0.12706576,Category_11,Category_10,0.16226244
-3.4296696,-1.0080492,-0.26625305,0.8199746,-2.382632,0.41297656,-0.5644667,Category_9,Category_8,-0.4755595
-0.11856372,-1.4530532,3.041317,-2.7118027,2.4344368,1.2529724,0.51364976,Category_4,Category_7,-0.8380344
1.5900868,-1.3729496,-1.2991112,0.7034519,2.9397125,0.7194931,-1.375625,Category_8,Category_7,-0.32352102
1.6111007,0.5037106,-1.5615474,-1.2632589,-0.51473606,-0.2669923,-1.9709345,Category_4,Category_9,0.550773
1.2040156,2.6592727,-2.563619,2.2072024,2.2870507,0.98854935,-0.18946536,Category_10,Category_13,1.9954119
2.6307278,-0.54722774,3.7638237,2.2102675,2.3807466,0.37101877,0.09946261,Category_10,Category_4,1.7044384
-2.499716,1.2856289,0.39517784,-0.034601822,0.57785034,1.8461,0.12084277,Category_10,Category_11,0.06312376
-3.6081722,-1.386703,-0.09774433,1.1784928,-2.5018044,-0.08615859,-0.14957681,Category_9,Category_8,-0.49318442
-0.6042253,1.1137273,-1.2104063,-0.60403633,1.8997134,0.30756813,1.0722321,Category_7,Category_5,-0.52944165
-0.55566156,-1.7008437,-2.048568,1.3064804,0.9542497,-1.6431297,-0.004829049,Category_11,Category_10,-0.9066521
-0.18701485,-1.2217513,0.6602366,-0.91638047,0.12366295,-0.18892345,-1.4646367,Category_15,Category_8,1.1364198
-1.5522096,-3.340179,1.4034177,1.1814547,0.16984004,0.7947133,-0.67361355,Category_12,Category_10,1.0687279
-1.8710737,2.844502,0.052922517,-0.86055636,-0.049592048,1.2887958,1.2457708,Category_10,Category_8,1.6307284
0.8044166,-0.07846587,0.41707125,0.87996143,2.6252234,-4.0058923,0.085556015,Category_9,Category_7,-0.24923638
1.6526498,-0.46025842,3.795352,-1.0949752,-0.8362761,-0.8782783,-0.4743936,Category_15,Category_8,-0.49549514
-3.7477527,-1.8538617,0.6824329,1.2509402,0.030145422,1.8383065,-0.94390136,Category_8,Category_11,-0.06913827
-0.13524112,0.9309627,2.1093416,1.778842,0.56691456,1.5301315,-0.66710645,Category_8,Category_7,1.5685271
-3.3739746,0.49525696,0.027441323,-0.218173,-2.1944306,0.53061754,0.31463447,Category_10,Category_9,-0.486612
-2.9551964,-2.0741804,0.22358885,1.0478749,-0.5993074,1.7750868,-2.469797,Category_10,Category_10,0.75066316
5.1407046,-1.0172359,1.679158,-0.5043934,-0.6202347,-1.0099674,0.23867823,Category_8,Category_5,-0.2810965
-1.6387326,-1.3005375,-2.1248655,0.039090235,0.59072423,0.0145208165,0.533385,Category_6,Category_9,0.7974012
0.20965092,-3.349368,-3.170537,0.14246772,-0.06083562,-1.3101101,1.0280831,Category_12,Category_12,-2.3116708
0.569247,-1.2995703,2.3737397,-1.2619767,0.5223356,-2.5899203,-1.5466771,Category_12,Category_11,0.17970243
1.9743127,0.21768352,1.222096,0.59055024,-0.9834173,-2.668718,-0.42838237,Category_10,Category_6,-0.8648006
2.1414914,-0.23752786,-1.3800155,-4.420921,-0.4316942,-0.67481196,-0.9841969,Category_7,Category_8,2.1855586
0.45123813,-2.201878,-4.1306605,-1.5230885,0.51604176,0.13131511,2.4869485,Category_13,Category_12,-1.6246712
-1.0629367,0.65056807,-0.050828576,3.4129727,-0.5912259,0.9748871,-0.53544396,Category_10,Category_9,-0.11830846
0.43140787,-1.144375,0.886042,2.3149636,2.1846893,2.7072654,1.0627263,Category_12,Category_6,1.0572854
-0.46757394,-1.0707798,1.3447165,-3.4006782,2.3844802,-0.3830573,-1.0441537,Category_8,Category_11,1.1193111
-3.0254128,-1.1904796,-0.046065927,0.59310067,-1.9808336,0.5282264,-0.41645402,Category_8,Category_8,-0.12436077
4.362633,-0.7544753,-2.5167165,1.627549,-1.9684094,2.1125174,0.8279531,Category_6,Category_9,-1.0130733
-3.3632314,-1.2871668,0.26666537,0.64083225,-2.4083767,-1.0644706,0.42899382,Category_8,Category_8,-0.32202274
1.4529942,2.5028827,-0.8087612,1.3459615,1.3329973,2.5229402,-1.29248,Category_13,Category_9,1.756973
0.65977275,-2.822024,-1.4712272,0.8644428,3.44962,0.4151525,4.810172,Category_9,Category_11,0.96692896
-3.2395716,-0.76964414,-0.3866234,0.065910965,-0.86078745,-1.8908731,1.7697878,Category_8,Category_8,1.6615537
-3.1920102,-0.63204813,-0.27810857,-0.1659355,-0.84137833,-2.0512795,1.7124362,Category_7,Category_8,1.0167623
-0.70870143,2.0536377,-1.25441,2.0790596,0.05797576,1.9174086,-2.3834429,Category_12,Category_9,0.84724915
-2.0115862,1.5783637,-2.377074,0.01692295,0.12118954,-0.011243969,-1.1566068,Category_10,Category_10,0.86437243
1.6806569,2.6480663,-1.6318585,3.0945737,0.64820945,1.8204823,-2.6116433,Category_13,Category_12,0.3996523
-1.7071786,1.6139251,-2.8970575,1.4812033,1.0861742,-0.21845067,-1.4039949,Category_12,Category_12,0.24689488
-2.5977333,0.7978578,-1.3086344,-0.15268841,-1.1544883,-0.6978261,1.821801,Category_10,Category_6,0.49040607
-3.4650712,-0.43789017,-0.8435736,0.61572826,-2.161797,-1.3236536,0.00037315488,Category_8,Category_8,1.0241289
-0.08419455,-1.2376827,-0.7363181,1.3311684,0.7252263,-3.0331428,-1.1222497,Category_8,Category_7,-1.1071231
-1.5672354,-2.244282,1.8892995,1.9822178,1.373071,1.7337002,1.5051131,Category_12,Category_9,0.7142623
-0.51759243,-0.54072106,-3.2742214,-0.16524136,0.6164289,-0.42621505,-0.74610907,Category_10,Category_8,-0.6507101
-0.6178307,2.2366927,-3.0890486,1.5290341,1.4547371,0.49145192,-1.2366918,Category_9,Category_10,1.9010656
3.9729478,-2.1205804,0.00417307,1.8298185,-2.9048936,1.666581,2.43458,Category_12,Category_8,0.95782506
0.6845224,-1.1097656,0.14496115,-0.21002302,-1.9586221,-1.4380128,-1.8693376,Category_9,Category_8,-0.2945615
-3.676039,-2.17383,0.33463258,0.42683157,-1.5579591,0.11992591,0.012673542,Category_8,Category_12,0.0039113387
-2.0811334,-1.8232068,1.9564519,-1.0550038,-0.19772667,0.9367153,-0.014072281,Category_9,Category_10,-0.14773509
-0.4381061,-1.4094182,-1.0719006,-1.9572431,0.7922248,-0.5664735,-2.0093966,Category_11,Category_11,0.23432241
-1.5579518,2.9804678,-0.7833277,0.9009261,0.5149211,0.7587879,-1.5950714,Category_9,Category_7,0.48094717
-0.4679008,-2.050212,-2.518521,-1.59605,0.7232132,-0.720045,-1.4665711,Category_11,Category_8,0.5914302
0.06566668,4.1468067,-0.37655264,-0.79063183,1.2116203,0.8119805,-0.63676655,Category_9,Category_7,-0.8554348
-1.3185488,-2.4736602,2.0104501,2.7616978,0.18955801,-0.18711555,-0.264767,Category_12,Category_11,2.10129
3.1245582,1.7765039,0.026628107,3.1217995,-3.2680619,1.9212705,2.000692,Category_9,Category_12,1.8968128
-1.5958803,-1.6712765,2.1183286,-0.42068678,0.403796,-1.1293237,-0.43751323,Category_13,Category_11,0.88779134
-3.5875733,-2.0539627,0.46628734,0.72850776,-2.0503204,-0.38737205,0.29870388,Category_8,Category_10,-0.31891897
-0.37819463,-0.5512216,0.91516423,-0.8931703,-0.59486455,-3.0697327,-0.89752036,Category_10,Category_8,1.3863838
-3.9018996,-1.6260902,0.7232157,0.7639369,-1.2516694,0.553563,0.95689934,Category_9,Category_10,-0.25447193
0.7003746,-2.7022963,-0.17799416,0.24187556,3.4199038,2.804474,3.725643,Category_10,Category_9,0.84293497
0.08084283,-1.2170004,1.3329916,1.8152397,1.5186008,2.7328663,1.0407034,Category_14,Category_4,-1.4121044
-0.9252635,-3.8503613,-1.1018515,1.7692714,0.70132744,-0.44439414,0.7233127,Category_10,Category_11,0.39468244
-3.1783178,-0.19343391,-0.6496347,0.19121948,-1.3394535,-1.5764592,0.9793037,Category_7,Category_7,0.73263437
2.0538177,0.6777825,-1.2331711,0.8539813,3.3568177,1.9012222,2.9503949,Category_12,Category_8,0.8374175
-0.48266986,-0.49052334,-0.30465576,-3.4355783,1.7459611,-0.8537508,1.4008436,Category_14,Category_11,-1.0182267
-2.899605,-0.016245212,1.151348,0.37906688,-1.0643938,1.550962,-0.16079761,Category_9,Category_11,0.43835235
1.4926399,1.1739185,0.114907175,-2.286182,1.3597411,0.8043768,1.4477478,Category_9,Category_7,-0.787513
